Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh)
29-03-2024,00:45:00,239.86,0.07,16.79,0.0042
29-03-2024,01:00:00,231.77,0.08,18.54,0.0046
29-03-2024,01:15:00,239.37,0.08,19.15,0.0048
29-03-2024,01:30:00,237.79,0.09,21.4,0.0053
29-03-2024,01:45:00,237.72,0.07,16.64,0.0042
29-03-2024,02:00:00,236.9,0.04,9.48,0.0024
29-03-2024,02:15:00,236.61,0.09,21.29,0.0053
29-03-2024,02:30:00,239.83,0.08,19.19,0.0048
29-03-2024,02:45:00,239.1,0.07,16.74,0.0042
29-03-2024,03:00:00,232.94,0.09,20.96,0.0052
29-03-2024,03:15:00,239.52,0.04,9.58,0.0024
29-03-2024,03:30:00,237.73,0.08,19.02,0.0048
29-03-2024,03:45:00,231.37,0.04,9.25,0.0023
29-03-2024,04:00:00,238.8,0.05,11.94,0.003
29-03-2024,04:15:00,238.44,0.06,14.31,0.0036
29-03-2024,04:30:00,237.4,0.08,18.99,0.0047
29-03-2024,04:45:00,231.05,0.06,13.86,0.0035
29-03-2024,05:00:00,237.83,0.03,7.13,0.0018
29-03-2024,05:15:00,232.9,0.06,13.97,0.0035
29-03-2024,05:30:00,235.48,0.07,16.48,0.0041
29-03-2024,05:45:00,239.74,0.08,19.18,0.0048
29-03-2024,06:00:00,236.7,0.09,21.3,0.0053
29-03-2024,06:15:00,231.08,0.09,20.8,0.0052
29-03-2024,06:30:00,237.24,0.07,16.61,0.0042
29-03-2024,06:45:00,234.17,0.06,14.05,0.0035
29-03-2024,07:00:00,238.91,0.05,11.95,0.003
29-03-2024,07:15:00,234.84,0.03,7.05,0.0018
29-03-2024,07:30:00,231.56,0.09,20.84,0.0052
29-03-2024,07:45:00,235.23,0.08,18.82,0.0047
29-03-2024,08:00:00,237.83,0.04,9.51,0.0024
29-03-2024,08:15:00,239.1,0.05,11.96,0.003
29-03-2024,08:30:00,231.21,0.06,13.87,0.0035
29-03-2024,08:45:00,230.03,0.09,20.7,0.0052
29-03-2024,09:00:00,234.89,0.07,16.44,0.0041
29-03-2024,09:15:00,236.1,0.03,7.08,0.0018
29-03-2024,09:30:00,238,0.03,7.14,0.0018
29-03-2024,09:45:00,231.64,0.06,13.9,0.0035
29-03-2024,10:00:00,237.92,0.06,14.28,0.0036
29-03-2024,10:15:00,237.47,0.07,16.62,0.0042
29-03-2024,10:30:00,232.07,0.05,11.6,0.0029
29-03-2024,10:45:00,237.65,0.08,19.01,0.0048
29-03-2024,11:00:00,233.93,0.06,14.04,0.0035
29-03-2024,11:15:00,235.45,0.06,14.13,0.0035
29-03-2024,11:30:00,233.22,0.07,16.33,0.0041
29-03-2024,11:45:00,237.73,0.06,14.26,0.0036
29-03-2024,12:00:00,232.56,0.06,13.95,0.0035
29-03-2024,12:15:00,230.19,0.09,20.72,0.0052
29-03-2024,12:30:00,237.93,0.04,9.52,0.0024
29-03-2024,12:45:00,233.03,0.04,9.32,0.0023
29-03-2024,13:00:00,239.82,0.04,9.59,0.0024
29-03-2024,13:15:00,238.49,0.07,16.69,0.0042
29-03-2024,13:30:00,237.39,0.08,18.99,0.0047
29-03-2024,13:45:00,231.53,0.05,11.58,0.0029
29-03-2024,14:00:00,238.31,0.08,19.06,0.0048
29-03-2024,14:15:00,238.38,0.08,19.07,0.0048
29-03-2024,14:30:00,234.4,0.08,18.75,0.0047
29-03-2024,14:45:00,239.75,0.08,19.18,0.0048
29-03-2024,15:00:00,239.56,0.04,9.58,0.0024
29-03-2024,15:15:00,230.34,0.07,16.12,0.004
29-03-2024,15:30:00,232.25,0.05,11.61,0.0029
29-03-2024,15:45:00,238.78,0.09,21.49,0.0054
29-03-2024,16:00:00,234.82,0.06,14.09,0.0035
29-03-2024,16:15:00,237.82,0.04,9.51,0.0024
29-03-2024,16:30:00,231.19,0.05,11.56,0.0029
29-03-2024,16:45:00,232.48,0.03,6.97,0.0017
29-03-2024,17:00:00,231.8,0.04,9.27,0.0023
29-03-2024,17:15:00,237.86,0.08,19.03,0.0048
29-03-2024,17:30:00,235.26,0.07,16.47,0.0041
29-03-2024,17:45:00,233.81,0.08,18.7,0.0047
29-03-2024,18:00:00,235.11,0.06,14.11,0.0035
29-03-2024,18:15:00,239.86,0.05,11.99,0.003
29-03-2024,18:30:00,230.65,0.08,18.45,0.0046
29-03-2024,18:45:00,239.95,0.09,21.6,0.0054
29-03-2024,19:00:00,238.62,0.07,16.7,0.0042
29-03-2024,19:15:00,234.95,0.1,23.5,0.0059
29-03-2024,19:30:00,238.14,0.05,11.91,0.003
29-03-2024,19:45:00,235.77,0.08,18.86,0.0047
29-03-2024,20:00:00,236.9,0.05,11.85,0.003
29-03-2024,20:15:00,238.94,0.05,11.95,0.003
29-03-2024,20:30:00,231.05,0.03,6.93,0.0017
29-03-2024,20:45:00,231.83,0.08,18.55,0.0046
29-03-2024,21:00:00,236.31,0.08,18.9,0.0047
29-03-2024,21:15:00,233.93,0.06,14.04,0.0035
29-03-2024,21:30:00,232.07,0.08,18.57,0.0046
29-03-2024,21:45:00,238.33,0.1,23.83,0.006
29-03-2024,22:00:00,235.36,0.09,21.18,0.0053
29-03-2024,22:15:00,233.73,0.06,14.02,0.0035
29-03-2024,22:30:00,237.23,0.05,11.86,0.003
29-03-2024,22:45:00,234.09,0.09,21.07,0.0053
29-03-2024,23:00:00,231.1,0.07,16.18,0.004
29-03-2024,23:15:00,232.43,0.09,20.92,0.0052
29-03-2024,23:30:00,233.97,0.05,11.7,0.0029
29-03-2024,23:45:00,236.91,0.1,23.69,0.0059
30-03-2024,00:00:00,232.8,0.04,9.31,0.0023
30-03-2024,00:15:00,231.43,0.09,20.83,0.0052
30-03-2024,00:30:00,237.71,0.09,21.39,0.0053
30-03-2024,00:45:00,234.83,0.06,14.09,0.0035
30-03-2024,00:00:00,236.41,0.06,14.18,0.0035
30-03-2024,00:15:00,237.68,0.04,9.51,0.0024
30-03-2024,00:30:00,230.6,0.07,16.14,0.004
30-03-2024,00:45:00,238.99,0.07,16.73,0.0042
30-03-2024,01:00:00,237.71,0.08,19.02,0.0048
30-03-2024,01:15:00,234.46,0.07,16.41,0.0041
30-03-2024,01:30:00,237.29,0.09,21.36,0.0053
30-03-2024,01:45:00,237.69,0.04,9.51,0.0024
30-03-2024,02:00:00,234.41,0.1,23.44,0.0059
30-03-2024,02:15:00,238.5,0.06,14.31,0.0036
30-03-2024,02:30:00,238.24,0.07,16.68,0.0042
30-03-2024,02:45:00,237.27,0.08,18.98,0.0047
30-03-2024,03:00:00,230.3,0.05,11.52,0.0029
30-03-2024,03:15:00,238.39,0.1,23.84,0.006
30-03-2024,03:30:00,239.66,0.05,11.98,0.003
30-03-2024,03:45:00,233.49,0.04,9.34,0.0023
30-03-2024,04:00:00,230.99,0.05,11.55,0.0029
30-03-2024,04:15:00,236.58,0.07,16.56,0.0041
30-03-2024,04:30:00,232.77,0.07,16.29,0.0041
30-03-2024,04:45:00,234.41,0.09,21.1,0.0053
30-03-2024,05:00:00,231.03,0.05,11.55,0.0029
30-03-2024,05:15:00,236.21,0.1,23.62,0.0059
30-03-2024,05:30:00,234.17,0.08,18.73,0.0047
30-03-2024,05:45:00,236.23,0.04,9.45,0.0024
30-03-2024,06:00:00,235.28,0.09,21.18,0.0053
30-03-2024,06:15:00,239.51,0.06,14.37,0.0036
30-03-2024,06:30:00,239.39,0.06,14.36,0.0036
30-03-2024,06:45:00,239.38,0.06,14.36,0.0036
30-03-2024,07:00:00,232.2,0.04,9.29,0.0023
30-03-2024,07:15:00,235.28,0.08,18.82,0.0047
30-03-2024,07:30:00,231.43,0.07,16.2,0.004
30-03-2024,07:45:00,234.73,0.03,7.04,0.0018
30-03-2024,08:00:00,233.73,0.06,14.02,0.0035
30-03-2024,08:15:00,236.85,0.07,16.58,0.0041
30-03-2024,08:30:00,235.47,0.05,11.77,0.0029
30-03-2024,08:45:00,235.9,0.04,9.44,0.0024
30-03-2024,09:00:00,232.55,0.03,6.98,0.0017
30-03-2024,09:15:00,238.59,0.07,16.7,0.0042
30-03-2024,09:30:00,239.53,0.05,11.98,0.003
30-03-2024,09:45:00,235.91,0.09,21.23,0.0053
30-03-2024,10:00:00,235.47,0.1,23.55,0.0059
30-03-2024,10:15:00,230.92,0.04,9.24,0.0023
30-03-2024,10:30:00,239.38,0.05,11.97,0.003
30-03-2024,10:45:00,230.25,0.04,9.21,0.0023
30-03-2024,11:00:00,232.95,0.03,6.99,0.0017
30-03-2024,11:15:00,232.77,0.08,18.62,0.0047
30-03-2024,11:30:00,233.76,0.07,16.36,0.0041
30-03-2024,11:45:00,232.01,0.03,6.96,0.0017
30-03-2024,12:00:00,233.49,0.04,9.34,0.0023
30-03-2024,12:15:00,234.28,0.07,16.4,0.0041
30-03-2024,12:30:00,235.08,0.08,18.81,0.0047
30-03-2024,12:45:00,235.74,0.09,21.22,0.0053
30-03-2024,13:00:00,231.61,0.08,18.53,0.0046
30-03-2024,13:15:00,234.12,0.08,18.73,0.0047
30-03-2024,13:30:00,236.41,0.05,11.82,0.003
30-03-2024,13:45:00,235.04,0.04,9.4,0.0024
30-03-2024,14:00:00,238.74,0.08,19.1,0.0048
30-03-2024,14:15:00,238.09,0.07,16.67,0.0042
30-03-2024,14:30:00,238.75,0.08,19.1,0.0048
30-03-2024,14:45:00,239.26,0.07,16.75,0.0042
30-03-2024,15:00:00,232.14,0.06,13.93,0.0035
30-03-2024,15:15:00,237.59,0.07,16.63,0.0042
30-03-2024,15:30:00,237.3,0.07,16.61,0.0042
30-03-2024,15:45:00,233.39,0.07,16.34,0.0041
30-03-2024,16:00:00,235.46,0.07,16.48,0.0041
30-03-2024,16:15:00,234.02,0.05,11.7,0.0029
30-03-2024,16:30:00,237.86,0.09,21.41,0.0054
30-03-2024,16:45:00,231.44,0.04,9.26,0.0023
30-03-2024,17:00:00,237.11,0.05,11.86,0.003
30-03-2024,17:15:00,231.07,0.08,18.49,0.0046
30-03-2024,17:30:00,232.01,0.04,9.28,0.0023
30-03-2024,17:45:00,237.21,0.06,14.23,0.0036
30-03-2024,18:00:00,236.67,0.05,11.83,0.003
30-03-2024,18:15:00,237.81,0.05,11.89,0.003
30-03-2024,18:30:00,231.04,0.1,23.1,0.0058
30-03-2024,18:45:00,238.15,0.06,14.29,0.0036
30-03-2024,19:00:00,233.71,0.09,21.03,0.0053
30-03-2024,19:15:00,233.89,0.06,14.03,0.0035
30-03-2024,19:30:00,235.4,0.05,11.77,0.0029
30-03-2024,19:45:00,232.68,0.06,13.96,0.0035
30-03-2024,20:00:00,234.72,0.06,14.08,0.0035
30-03-2024,20:15:00,233.79,0.09,21.04,0.0053
30-03-2024,20:30:00,234.9,0.04,9.4,0.0024
30-03-2024,20:45:00,230.8,0.07,16.16,0.004
30-03-2024,21:00:00,238.44,0.05,11.92,0.003
30-03-2024,21:15:00,233.52,0.1,23.35,0.0058
30-03-2024,21:30:00,235.9,0.07,16.51,0.0041
30-03-2024,21:45:00,231.23,0.05,11.56,0.0029
30-03-2024,22:00:00,237.42,0.04,9.5,0.0024
30-03-2024,22:15:00,234.97,0.1,23.5,0.0059
30-03-2024,22:30:00,232.23,0.08,18.58,0.0046
30-03-2024,22:45:00,233.75,0.04,9.35,0.0023
30-03-2024,23:00:00,236.89,0.08,18.95,0.0047
30-03-2024,23:15:00,231.37,0.06,13.88,0.0035
30-03-2024,23:30:00,235.44,0.03,7.06,0.0018
30-03-2024,23:45:00,232.21,0.06,13.93,0.0035
31-03-2024,00:00:00,239.92,0.04,9.6,0.0024
31-03-2024,00:15:00,231.93,0.09,20.87,0.0052
31-03-2024,00:30:00,232.82,0.06,13.97,0.0035
31-03-2024,00:45:00,230.59,0.07,16.14,0.004
31-03-2024,00:00:00,239.53,0.03,7.19,0.0018
31-03-2024,00:15:00,237.16,0.06,14.23,0.0036
31-03-2024,00:30:00,232.75,0.05,11.64,0.0029
31-03-2024,00:45:00,231.39,0.07,16.2,0.004
31-03-2024,01:00:00,236.53,0.1,23.65,0.0059
31-03-2024,01:15:00,232.15,0.05,11.61,0.0029
31-03-2024,01:30:00,236.63,0.06,14.2,0.0035
31-03-2024,01:45:00,232.06,0.04,9.28,0.0023
31-03-2024,02:00:00,233.34,0.1,23.33,0.0058
31-03-2024,02:15:00,237.31,0.08,18.98,0.0047
31-03-2024,02:30:00,231.54,0.05,11.58,0.0029
31-03-2024,02:45:00,230.85,0.05,11.54,0.0029
31-03-2024,03:00:00,239.91,0.04,9.6,0.0024
31-03-2024,03:15:00,238.28,0.07,16.68,0.0042
31-03-2024,03:30:00,237.56,0.09,21.38,0.0053
31-03-2024,03:45:00,230.71,0.08,18.46,0.0046
31-03-2024,04:00:00,231.3,0.1,23.13,0.0058
31-03-2024,04:15:00,237.5,0.03,7.12,0.0018
31-03-2024,04:30:00,239.2,0.03,7.18,0.0018
31-03-2024,04:45:00,239.91,0.1,23.99,0.006
31-03-2024,05:00:00,237.78,0.05,11.89,0.003
31-03-2024,05:15:00,236.8,0.05,11.84,0.003
31-03-2024,05:30:00,235.08,0.06,14.1,0.0035
31-03-2024,05:45:00,233.12,0.04,9.32,0.0023
31-03-2024,06:00:00,230.08,0.06,13.8,0.0035
31-03-2024,06:15:00,232.96,0.09,20.97,0.0052
31-03-2024,06:30:00,235.7,0.08,18.86,0.0047
31-03-2024,06:45:00,237.66,0.06,14.26,0.0036
31-03-2024,07:00:00,231.98,0.1,23.2,0.0058
31-03-2024,07:15:00,233.57,0.04,9.34,0.0023
31-03-2024,07:30:00,238.27,0.03,7.15,0.0018
31-03-2024,07:45:00,231.58,0.07,16.21,0.0041
31-03-2024,08:00:00,233.44,0.07,16.34,0.0041
31-03-2024,08:15:00,230.02,0.05,11.5,0.0029
31-03-2024,08:30:00,236.55,0.06,14.19,0.0035
31-03-2024,08:45:00,231.44,0.04,9.26,0.0023
31-03-2024,09:00:00,232.96,0.06,13.98,0.0035
31-03-2024,09:15:00,232.74,0.06,13.96,0.0035
31-03-2024,09:30:00,236.6,0.03,7.1,0.0018
31-03-2024,09:45:00,238.59,0.04,9.54,0.0024
31-03-2024,10:00:00,231.92,0.04,9.28,0.0023
31-03-2024,10:15:00,236.77,0.09,21.31,0.0053
31-03-2024,10:30:00,234.32,0.03,7.03,0.0018
31-03-2024,10:45:00,230.65,0.08,18.45,0.0046
31-03-2024,11:00:00,232.18,0.09,20.9,0.0052
31-03-2024,11:15:00,233.37,0.06,14,0.0035
31-03-2024,11:30:00,232.72,0.09,20.94,0.0052
31-03-2024,11:45:00,236.96,0.04,9.48,0.0024
31-03-2024,12:00:00,232.39,0.06,13.94,0.0035
31-03-2024,12:15:00,238.67,0.06,14.32,0.0036
31-03-2024,12:30:00,237.84,0.1,23.78,0.0059
31-03-2024,12:45:00,234.88,0.04,9.4,0.0024
31-03-2024,13:00:00,236.58,0.09,21.29,0.0053
31-03-2024,13:15:00,236.79,0.04,9.47,0.0024
31-03-2024,13:30:00,236.43,0.09,21.28,0.0053
31-03-2024,13:45:00,239.21,0.06,14.35,0.0036
31-03-2024,14:00:00,236.88,0.1,23.69,0.0059
31-03-2024,14:15:00,234.15,0.07,16.39,0.0041
31-03-2024,14:30:00,237.41,0.06,14.24,0.0036
31-03-2024,14:45:00,230.63,0.1,23.06,0.0058
31-03-2024,15:00:00,236.58,0.09,21.29,0.0053
31-03-2024,15:15:00,233.96,0.04,9.36,0.0023
31-03-2024,15:30:00,232.49,0.08,18.6,0.0047
31-03-2024,15:45:00,230.89,0.04,9.24,0.0023
31-03-2024,16:00:00,233.33,0.04,9.33,0.0023
31-03-2024,16:15:00,234.57,0.08,18.77,0.0047
31-03-2024,16:30:00,237.25,0.09,21.35,0.0053
31-03-2024,16:45:00,238.61,0.08,19.09,0.0048
31-03-2024,17:00:00,238.6,0.09,21.47,0.0054
31-03-2024,17:15:00,232.02,0.05,11.6,0.0029
31-03-2024,17:30:00,239.75,0.06,14.38,0.0036
31-03-2024,17:45:00,238.81,0.04,9.55,0.0024
31-03-2024,18:00:00,238,0.04,9.52,0.0024
31-03-2024,18:15:00,239.54,0.07,16.77,0.0042
31-03-2024,18:30:00,239.52,0.07,16.77,0.0042
31-03-2024,18:45:00,238.67,0.08,19.09,0.0048
31-03-2024,19:00:00,239.44,0.09,21.55,0.0054
31-03-2024,19:15:00,234.74,0.05,11.74,0.0029
31-03-2024,19:30:00,237.26,0.09,21.35,0.0053
31-03-2024,19:45:00,236.45,0.08,18.92,0.0047
31-03-2024,20:00:00,234.86,0.06,14.09,0.0035
31-03-2024,20:15:00,238.77,0.06,14.33,0.0036
31-03-2024,20:30:00,237.87,0.09,21.41,0.0054
31-03-2024,20:45:00,239.06,0.07,16.73,0.0042
31-03-2024,21:00:00,237.57,0.03,7.13,0.0018
31-03-2024,21:15:00,238.76,0.05,11.94,0.003
31-03-2024,21:30:00,235.4,0.05,11.77,0.0029
31-03-2024,21:45:00,231.11,0.05,11.56,0.0029
31-03-2024,22:00:00,231.71,0.05,11.59,0.0029
31-03-2024,22:15:00,235.15,0.06,14.11,0.0035
31-03-2024,22:30:00,235.87,0.03,7.08,0.0018
31-03-2024,22:45:00,231.31,0.09,20.82,0.0052
31-03-2024,23:00:00,234.5,0.05,11.73,0.0029
31-03-2024,23:15:00,232.87,0.09,20.96,0.0052
31-03-2024,23:30:00,233.82,0.03,7.01,0.0018
31-03-2024,23:45:00,231.06,0.06,13.86,0.0035
01-04-2024,00:00:00,236.05,0.08,18.88,0.0047
01-04-2024,00:15:00,230.13,0.06,13.81,0.0035
01-04-2024,00:30:00,230.12,0.05,11.51,0.0029
01-04-2024,00:45:00,231.83,0.05,11.59,0.0029
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
